F4-01-01-pi1	V	1	0.03815996108896984	390.58276186180814	2554.4744530564953
F4-01-01-pi1	V	2	0.07631992217793968	390.93016377372555	2632.4606077270305
F4-01-01-pi1	V	3	0.11447988326690951	378.450553200539	2585.78728009941
F4-01-01-pi1	V	4	0.15263984435587935	359.26277803921045	2558.333321867167
F4-01-01-pi1	V	5	0.1907998054448492	341.3675984449486	2657.1050048522093
F4-01-01-pi1	V	6	0.22895976653381903	388.43450961757776	2710.384459762352
F4-01-01-pi1	V	7	0.26711972762278885	386.6343576828386	2691.3599246243634
F4-01-01-pi1	V	8	0.3052796887117587	397.05202548876576	2685.5418390514533
F4-01-01-pi1	V	9	0.34343964980072855	351.77873899544653	2645.4083460072097
F4-01-01-pi1	V	10	0.3815996108896984	342.7514888066123	2601.5728087740767
F4-01-01-pi1	V	11	0.4197595719786682	--undefined--	--undefined--
F4-01-01-pi1	i	target	0.2101419276670915	343.9177638163625	2736.0978688799896
F4-01-02-ti1	V	1	0.040900611203405685	362.954734685378	2715.8229667469336
F4-01-02-ti1	V	2	0.08180122240681137	350.2132614397237	2757.3982688628585
F4-01-02-ti1	V	3	0.12270183361021705	357.26719308490203	2739.89428080815
F4-01-02-ti1	V	4	0.16360244481362274	364.8605717166154	2704.698245189367
F4-01-02-ti1	V	5	0.20450305601702842	378.04779918615185	2667.73679148769
F4-01-02-ti1	V	6	0.2454036672204341	385.3234909482395	2721.0050016982104
F4-01-02-ti1	V	7	0.28630427842383976	365.9018572979397	2698.1645051945143
F4-01-02-ti1	V	8	0.3272048896272455	374.4373225448871	2770.9932222930233
F4-01-02-ti1	V	9	0.3681055008306512	355.1241695819263	2714.222199447809
F4-01-02-ti1	V	10	0.40900611203405685	337.83444305089307	2674.4870425059285
F4-01-02-ti1	V	11	0.4499067232374625	--undefined--	--undefined--
F4-01-02-ti1	i	target	0.19274993558810827	377.89845321854096	2670.896806558999
F4-01-03-hu2	V	1	0.04645710535205561	412.7569463247505	767.246267815867
F4-01-03-hu2	V	2	0.09291421070411122	385.74199056923317	760.9530053097528
F4-01-03-hu2	V	3	0.13937131605616684	516.1029150365189	715.8379601490466
F4-01-03-hu2	V	4	0.18582842140822245	395.60251373692824	717.3847951315091
F4-01-03-hu2	V	5	0.23228552676027805	379.7048287352888	657.5458057672244
F4-01-03-hu2	V	6	0.2787426321123337	421.26495418669344	564.837095572091
F4-01-03-hu2	V	7	0.3251997374643893	405.10761060347505	642.890669126723
F4-01-03-hu2	V	8	0.3716568428164449	382.52120854683784	754.8789302579135
F4-01-03-hu2	V	9	0.4181139481685005	387.994176157099	717.9225462021134
F4-01-03-hu2	V	10	0.4645710535205561	384.77565163384685	772.0383491825555
F4-01-03-hu2	V	11	0.5110281588726118	--undefined--	--undefined--
F4-01-03-hu2	u	target	0.25399841708289506	374.40087855321195	623.8873624002618
F4-01-04-tu2	V	1	0.04334929508554879	413.04263658879023	956.9892139477275
F4-01-04-tu2	V	2	0.08669859017109759	397.7683209043156	919.0017229362496
F4-01-04-tu2	V	3	0.13004788525664637	377.32473275273793	938.2476865480457
F4-01-04-tu2	V	4	0.17339718034219517	402.08420551086823	858.8457984069055
F4-01-04-tu2	V	5	0.21674647542774397	404.1780128219198	829.4678918615637
F4-01-04-tu2	V	6	0.26009577051329275	455.8688323251914	731.1873220430178
F4-01-04-tu2	V	7	0.30344506559884155	481.29118805810134	673.2856492490482
F4-01-04-tu2	V	8	0.34679436068439035	493.9194530479737	696.601121075816
F4-01-04-tu2	V	9	0.39014365576993915	425.0531349357764	769.295672266755
F4-01-04-tu2	V	10	0.43349295085548795	346.3738250374059	842.1015013411622
F4-01-04-tu2	V	11	0.47684224594103675	--undefined--	--undefined--
F4-01-04-tu2	u	target	0.23721523897826147	401.6323533357871	800.5359375064372
F4-01-05-pe2	V	1	0.03978868513126296	490.6844078284772	2143.024353095809
F4-01-05-pe2	V	2	0.07957737026252593	475.8788456053253	2231.8389130518453
F4-01-05-pe2	V	3	0.11936605539378889	465.7706605291326	2295.034215897289
F4-01-05-pe2	V	4	0.15915474052505185	462.33436840757633	2293.1058009200983
F4-01-05-pe2	V	5	0.19894342565631482	463.67402976822626	2269.1317609862376
F4-01-05-pe2	V	6	0.23873211078757778	473.6751048828972	2281.967006440686
F4-01-05-pe2	V	7	0.2785207959188407	487.4554826246442	2313.688463531548
F4-01-05-pe2	V	8	0.3183094810501037	487.53555546916635	2327.733587991895
F4-01-05-pe2	V	9	0.3580981661813667	505.554475940091	2261.4765439190733
F4-01-05-pe2	V	10	0.39788685131262963	528.9847859754892	2266.0177155405536
F4-01-05-pe2	V	11	0.43767553644389257	--undefined--	--undefined--
F4-01-05-pe2	e	target	0.21885090191262835	468.3847962435087	2284.1517100601536
