M1-01-01-pi1	V	1	0.0374994361938936	281.4966581926744	2261.59497840768
M1-01-01-pi1	V	2	0.0749988723877872	268.29041767667616	2240.0073770140293
M1-01-01-pi1	V	3	0.1124983085816808	264.479380025169	2272.5048864154205
M1-01-01-pi1	V	4	0.1499977447755744	273.6508214198597	2287.7708496976365
M1-01-01-pi1	V	5	0.187497180969468	260.07413368738736	2295.4679289811706
M1-01-01-pi1	V	6	0.2249966171633616	273.79955568392654	2299.5942968316845
M1-01-01-pi1	V	7	0.2624960533572552	261.3068607724518	2302.0577445367708
M1-01-01-pi1	V	8	0.2999954895511488	269.33131254210207	2335.8360931431257
M1-01-01-pi1	V	9	0.3374949257450424	266.4244920466914	2298.0448692425193
M1-01-01-pi1	V	10	0.374994361938936	246.65682156035973	2301.5367684353346
M1-01-01-pi1	V	11	0.4124937981328296	--undefined--	--undefined--
M1-01-01-pi1	i	target	0.20599560159031394	270.1492934421472	2308.019870808912
M1-01-02-ti1	V	1	0.04035086981448343	323.56747349748446	2365.465606719666
M1-01-02-ti1	V	2	0.08070173962896686	262.13802267352344	2451.2417471920726
M1-01-02-ti1	V	3	0.12105260944345028	276.55474936717144	2434.0622097920777
M1-01-02-ti1	V	4	0.16140347925793372	269.3554145403206	2500.5587426410975
M1-01-02-ti1	V	5	0.20175434907241716	237.42699098212614	2487.587749303445
M1-01-02-ti1	V	6	0.24210521888690056	268.7376427248941	2514.034647342349
M1-01-02-ti1	V	7	0.282456088701384	263.08014032699344	2542.224727933703
M1-01-02-ti1	V	8	0.32280695851586744	283.9441884202895	2549.5153756173368
M1-01-02-ti1	V	9	0.3631578283303509	302.82200994484015	2635.94359125108
M1-01-02-ti1	V	10	0.4035086981448343	286.6401383966824	2569.9725266401724
M1-01-02-ti1	V	11	0.44385956795931775	--undefined--	--undefined--
M1-01-02-ti1	i	target	0.20472250450608687	231.67694046704102	2479.7385721288997
M1-01-03-hu2	V	1	0.032629694152019634	385.4118422577924	907.9412115772541
M1-01-03-hu2	V	2	0.06525938830403927	347.6852070674356	869.5618106103901
M1-01-03-hu2	V	3	0.0978890824560589	345.8809946160168	780.6462465297774
M1-01-03-hu2	V	4	0.13051877660807853	348.98765140874264	834.385245067951
M1-01-03-hu2	V	5	0.16314847076009817	331.77678885959415	829.5495991339176
M1-01-03-hu2	V	6	0.1957781649121178	319.36023769411014	787.5593763109125
M1-01-03-hu2	V	7	0.22840785906413744	335.4526615172746	791.5016328882709
M1-01-03-hu2	V	8	0.26103755321615707	339.8159005818237	747.2460841714454
M1-01-03-hu2	V	9	0.29366724736817673	356.4846065156285	738.5844418909855
M1-01-03-hu2	V	10	0.32629694152019634	315.76737635106684	736.2910319752697
M1-01-03-hu2	V	11	0.35892663567221594	--undefined--	--undefined--
M1-01-03-hu2	u	target	0.1780793593249127	327.09073373617133	808.6069515686087
M1-01-04-tu2	V	1	0.0361016998141799	351.5955338141167	1050.2202485982189
M1-01-04-tu2	V	2	0.0722033996283598	349.70038331856125	914.4658181753047
M1-01-04-tu2	V	3	0.10830509944253969	357.0468424895278	966.9714329597765
M1-01-04-tu2	V	4	0.1444067992567196	336.2792375934345	867.382206711069
M1-01-04-tu2	V	5	0.1805084990708995	341.53925988654663	857.7605524936608
