F05-01-001-pi55	i	1	0.028615174639836507	402.18079491469575	2602.6373988613186
F05-01-001-pi55	i	2	0.057230349279673014	387.17154071321505	2634.8179692140943
F05-01-001-pi55	i	3	0.08584552391950952	378.88291973510434	2699.661928760839
F05-01-001-pi55	i	4	0.11446069855934603	359.55577082344684	2666.1450179316757
F05-01-001-pi55	i	5	0.14307587319918252	357.3397726129545	2700.6336386653593
F05-01-001-pi55	i	6	0.17169104783901903	340.9611309415989	2712.795779102506
F05-01-001-pi55	i	7	0.20030622247885554	352.66741026170575	2747.769923492569
F05-01-001-pi55	i	8	0.22892139711869205	346.64577542950855	2779.2661007387073
F05-01-001-pi55	i	9	0.25753657175852857	336.42570591988425	2795.21015563565
F05-01-001-pi55	i	10	0.28615174639836505	312.7981285567503	2817.4876305196076
F05-01-001-pi55	i	11	0.3147669210382016	--undefined--	--undefined--
F05-01-001-pi55	i	target	0.15562825463970564	347.6469050055954	2695.3056394831174
F05-01-002-i55	i	1	0.035058081287257854	352.6236471568215	2752.8656316787965
F05-01-002-i55	i	2	0.07011616257451571	345.1399422511512	2736.2336007074186
F05-01-002-i55	i	3	0.10517424386177357	335.26768771245605	2789.122300561451
F05-01-002-i55	i	4	0.14023232514903142	325.4538847882881	2817.9333601120484
F05-01-002-i55	i	5	0.17529040643628926	318.00878157399256	2800.0631265162447
F05-01-002-i55	i	6	0.21034848772354714	310.8473273275527	2823.3740170522374
F05-01-002-i55	i	7	0.245406569010805	306.3567718553429	2818.747139646655
F05-01-002-i55	i	8	0.28046465029806283	307.08431544715665	2820.5964096899643
F05-01-002-i55	i	9	0.3155227315853207	312.50793972532995	2819.872006740844
F05-01-002-i55	i	10	0.35058081287257853	305.4827484402726	2797.151288816772
F05-01-002-i55	i	11	0.3856388941598364	--undefined--	--undefined--
F05-01-002-i55	i	target	0.1912633289057375	312.2375334324278	2795.467745818178
F05-01-003-tu55	u	1	0.032961179304834616	471.09498663996135	1155.3170179412932
F05-01-003-tu55	u	2	0.06592235860966923	466.94246745028494	928.8125239272623
F05-01-003-tu55	u	3	0.09888353791450386	483.2366732666912	842.1914956274067
F05-01-003-tu55	u	4	0.13184471721933846	482.47268325302133	786.7891927247274
F05-01-003-tu55	u	5	0.16480589652417307	487.52826329847494	756.1511358780867
F05-01-003-tu55	u	6	0.1977670758290077	482.7731437838934	750.0316082283102
F05-01-003-tu55	u	7	0.23072825513384232	482.40767805385866	734.2929121434901
F05-01-003-tu55	u	8	0.26368943443867693	476.89525153875303	732.952704571079
F05-01-003-tu55	u	9	0.29665061374351154	478.8194030991196	741.3399131811934
F05-01-003-tu55	u	10	0.32961179304834615	479.7620716991043	804.6834174759714
F05-01-003-tu55	u	11	0.36257297235318076	--undefined--	--undefined--
F05-01-003-tu55	u	target	0.180061577486208	485.79648357810044	744.1227257714049
F05-01-004-u55	u	1	0.037630413152115794	458.1811877714442	727.1408565287891
F05-01-004-u55	u	2	0.07526082630423159	451.12016268232554	720.4228236034485
F05-01-004-u55	u	3	0.11289123945634738	445.9738608944616	728.1404648135316
F05-01-004-u55	u	4	0.15052165260846317	448.7017900913281	741.4054329483952
F05-01-004-u55	u	5	0.18815206576057897	455.4476968953586	751.7383933952744
F05-01-004-u55	u	6	0.22578247891269476	458.0052251977446	759.957260645758
F05-01-004-u55	u	7	0.26341289206481056	461.61195695559303	760.8192036700597
F05-01-004-u55	u	8	0.30104330521692635	455.2019516056774	761.3261958799484
F05-01-004-u55	u	9	0.33867371836904214	451.10599931124773	757.3129057450442
F05-01-004-u55	u	10	0.37630413152115794	444.8315137955367	763.0823314114483
F05-01-004-u55	u	11	0.41393454467327373	--undefined--	--undefined--
F05-01-004-u55	u	target	0.20822926789966512	457.43173405515375	757.2460862842044
F05-01-005-pa55	a	1	0.0335106357020926	973.0081149709926	1442.2227593638788
F05-01-005-pa55	a	2	0.0670212714041852	1087.9479220477197	1523.9985172934498
F05-01-005-pa55	a	3	0.10053190710627781	1090.5955632567593	1529.009177117294
F05-01-005-pa55	a	4	0.1340425428083704	1091.4003937420898	1526.681692181069
F05-01-005-pa55	a	5	0.16755317851046303	1081.1009386270491	1518.9617489156142
F05-01-005-pa55	a	6	0.20106381421255562	1057.4377736518752	1508.5615553502275
F05-01-005-pa55	a	7	0.2345744499146482	1058.4518347911503	1499.870104819873
F05-01-005-pa55	a	8	0.2680850856167408	1063.3622611139665	1483.1585165086667
F05-01-005-pa55	a	9	0.30159572131883344	1078.935344304562	1493.444592393346
F05-01-005-pa55	a	10	0.33510635702092606	1113.9122484834345	1478.3200677373459
F05-01-005-pa55	a	11	0.3686169927230186	--undefined--	--undefined--
F05-01-005-pa55	a	target	0.18183787308588584	1067.942390799755	1518.028092682025
F05-01-006-a55	a	1	0.03850474917891647	1078.735249106637	1583.0236912339715
F05-01-006-a55	a	2	0.07700949835783294	1070.1883116534157	1560.7631794403187
F05-01-006-a55	a	3	0.11551424753674941	1086.50197320862	1566.1050911269726
F05-01-006-a55	a	4	0.15401899671566588	1099.3550691943942	1554.1758395509853
F05-01-006-a55	a	5	0.19252374589458235	1106.092871715931	1531.517226017172
F05-01-006-a55	a	6	0.23102849507349882	1115.3287565061842	1519.2644584702875
F05-01-006-a55	a	7	0.2695332442524153	1094.6137543528478	1505.9483915022483
F05-01-006-a55	a	8	0.30803799343133176	1091.8205532403288	1505.6585983550256
F05-01-006-a55	a	9	0.3465427426102482	1103.2000751556536	1485.2390289659984
F05-01-006-a55	a	10	0.3850474917891647	1112.0613030085765	1531.1436136229145
F05-01-006-a55	a	11	0.4235522409680812	--undefined--	--undefined--
F05-01-006-a55	a	target	0.20978413341972302	1107.2341971832946	1536.031391096947
F05-01-007-tia55	ia	1	0.041186283157180974	460.80977344660914	2474.1844687918415
F05-01-007-tia55	ia	2	0.08237256631436195	492.7589499170463	2440.732416918241
F05-01-007-tia55	ia	3	0.12355884947154291	663.9750787975764	2267.2647552490407
F05-01-007-tia55	ia	4	0.1647451326287239	798.428335750111	1991.9686788191736
F05-01-007-tia55	ia	5	0.20593141578590488	961.2222455853371	1758.1124111033664
F05-01-007-tia55	ia	6	0.24711769894308583	990.9217392237038	1696.4765517823296
F05-01-007-tia55	ia	7	0.2883039821002668	1025.1233216128896	1652.4322279006356
F05-01-007-tia55	ia	8	0.3294902652574478	1042.1698654036666	1622.5825341506677
F05-01-007-tia55	ia	9	0.37067654841462877	1042.1599276022157	1576.9626019656012
F05-01-007-tia55	ia	10	0.41186283157180975	1074.3819489187974	1548.9943601776015
F05-01-007-tia55	ia	11	0.45304911472899073	--undefined--	--undefined--
F05-01-007-tia55	i	target	0.038561168664331236	458.49953536739446	2462.859376606158
F05-01-007-tia55	a	target	0.3261650496071561	1039.1821777582854	1620.4382718984707
F05-01-008-ia24	ia	1	0.03474076558109056	434.36643234705707	2352.093481395825
F05-01-008-ia24	ia	2	0.06948153116218111	675.2491664408725	2077.1143339308683
F05-01-008-ia24	ia	3	0.10422229674327167	925.0824659431726	1766.206781081977
F05-01-008-ia24	ia	4	0.13896306232436223	1010.3784844333948	1662.0597341554328
F05-01-008-ia24	ia	5	0.1737038279054528	1046.7442644979428	1640.611234799765
F05-01-008-ia24	ia	6	0.20844459348654334	1069.5646797824838	1655.8118050666774
F05-01-008-ia24	ia	7	0.2431853590676339	1080.0059176346394	1672.4255868518069
F05-01-008-ia24	ia	8	0.27792612464872446	1090.0529465841696	1695.4035657671234
F05-01-008-ia24	ia	9	0.31266689022981503	1100.5819416040706	1636.0369122777372
F05-01-008-ia24	ia	10	0.3474076558109056	1094.2040276439818	1569.0697241077785
F05-01-008-ia24	ia	11	0.3821484213919961	--undefined--	--undefined--
F05-01-008-ia24	i	target	0.01826705004109508	--undefined--	--undefined--
F05-01-008-ia24	a	target	0.2571081045957405	1085.0808823121488	1669.8290653454217
F05-01-009-sua55	ua	1	0.03993404345534875	501.353508140586	1036.430566662685
F05-01-009-sua55	ua	2	0.0798680869106975	547.1307962038819	980.510870266616
F05-01-009-sua55	ua	3	0.11980213036604624	657.4664515209298	1003.9176093028618
F05-01-009-sua55	ua	4	0.159736173821395	748.8052896913362	1085.218331830683
F05-01-009-sua55	ua	5	0.19967021727674372	791.3800613619161	1193.3754344073095
F05-01-009-sua55	ua	6	0.23960426073209248	844.7468805878666	1228.5362900646412
F05-01-009-sua55	ua	7	0.27953830418744124	883.4451871606334	1222.0293334133612
F05-01-009-sua55	ua	8	0.31947234764279	941.8418228848941	1259.422796537053
F05-01-009-sua55	ua	9	0.3594063910981387	970.1651336217775	1282.293612365376
F05-01-009-sua55	ua	10	0.39934043455348744	984.3423318462754	1354.2855303794588
F05-01-009-sua55	ua	11	0.43927447800883623	--undefined--	--undefined--
F05-01-009-sua55	u	target	0.03945104398232835	500.2231727319631	1037.057072203867
F05-01-009-sua55	a	target	0.297670345124448	905.3038399457264	1226.1628166668902
F05-01-010-kua55	ua	1	0.04224694231863171	465.90725987734464	755.8818222132589
F05-01-010-kua55	ua	2	0.08449388463726341	508.62691551040217	872.49090032819
F05-01-010-kua55	ua	3	0.12674082695589511	669.850549634827	967.7261386986538
F05-01-010-kua55	ua	4	0.16898776927452683	746.4778867057378	1140.4938468417567
F05-01-010-kua55	ua	5	0.21123471159315854	840.01517465652	1164.2343377366874
F05-01-010-kua55	ua	6	0.25348165391179023	911.0037091174268	1232.0849049820288
F05-01-010-kua55	ua	7	0.29572859623042197	919.6593548976156	1339.690603395123
F05-01-010-kua55	ua	8	0.33797553854905366	920.6089495784975	1350.5514382088975
F05-01-010-kua55	ua	9	0.38022248086768534	955.1868036502048	1364.7564782954194
F05-01-010-kua55	ua	10	0.4224694231863171	1057.6200656404746	1419.3643765519278
F05-01-010-kua55	ua	11	0.46471636550494877	--undefined--	--undefined--
F05-01-010-kua55	u	target	0.01869423510561552	--undefined--	--undefined--
F05-01-010-kua55	a	target	0.31201048357161765	921.5262763841457	1329.068957847921
F05-01-011-ua55	ua	1	0.043562790030510064	462.3539830556881	702.958751383881
F05-01-011-ua55	ua	2	0.08712558006102013	488.17724098552833	801.2864298399661
F05-01-011-ua55	ua	3	0.1306883700915302	654.4623542949997	945.2314932033981
F05-01-011-ua55	ua	4	0.17425116012204026	765.4740604331329	1139.258012353856
F05-01-011-ua55	ua	5	0.2178139501525503	896.6409902301583	1224.570685501532
F05-01-011-ua55	ua	6	0.2613767401830604	913.6370686246825	1346.5034999758902
F05-01-011-ua55	ua	7	0.30493953021357045	944.05121355757	1349.5094042232133
