M05-01-001-pi55	i	1	0.02069803945045827	--undefined--	--undefined--
M05-01-001-pi55	i	2	0.04139607890091654	262.5308735192946	2183.6991956125344
M05-01-001-pi55	i	3	0.06209411835137481	251.6872470622386	2205.5986839911143
M05-01-001-pi55	i	4	0.08279215780183308	249.69108647293007	2236.964688609923
M05-01-001-pi55	i	5	0.10349019725229135	250.536962800501	2273.7519672273183
M05-01-001-pi55	i	6	0.12418823670274962	260.8005341863587	2247.49363960313
M05-01-001-pi55	i	7	0.14488627615320787	270.08317588895875	2275.4968569044777
M05-01-001-pi55	i	8	0.16558431560366615	295.3402272924776	2315.54435490616
M05-01-001-pi55	i	9	0.18628235505412444	283.36233828174835	2368.1640601098825
M05-01-001-pi55	i	10	0.2069803945045827	--undefined--	--undefined--
M05-01-001-pi55	i	11	0.22767843395504095	--undefined--	--undefined--
M05-01-001-pi55	i	target	0.11331940320136746	258.84411831326474	2252.514719894723
M05-01-002-i55	i	1	0.019021271972469108	--undefined--	--undefined--
M05-01-002-i55	i	2	0.038042543944938216	241.65220632004642	2243.384923239032
M05-01-002-i55	i	3	0.05706381591740732	240.77361266574354	2242.0003813080684
M05-01-002-i55	i	4	0.07608508788987643	238.95341977000416	2276.908790587457
M05-01-002-i55	i	5	0.09510635986234554	238.92805597277527	2256.424440558318
M05-01-002-i55	i	6	0.11412763183481464	238.0105568030623	2247.1003883261296
M05-01-002-i55	i	7	0.13314890380728375	242.5581394148834	2262.124444825314
M05-01-002-i55	i	8	0.15217017577975286	246.98575167450977	2282.0501869873933
M05-01-002-i55	i	9	0.17119144775222198	250.19749432373843	2275.46204973107
M05-01-002-i55	i	10	0.1902127197246911	--undefined--	--undefined--
M05-01-002-i55	i	11	0.2092339916971602	--undefined--	--undefined--
M05-01-002-i55	i	target	0.10349208191472437	236.78982925839878	2253.0613073521286
M05-01-003-tu55	u	1	0.01937003513188026	--undefined--	--undefined--
M05-01-003-tu55	u	2	0.03874007026376052	343.7567174861891	947.0144229296645
M05-01-003-tu55	u	3	0.05811010539564078	340.7580249811227	853.0616766513198
M05-01-003-tu55	u	4	0.07748014052752104	329.90028649839223	797.1907940500917
M05-01-003-tu55	u	5	0.09685017565940131	330.11001034091595	779.0902752743866
M05-01-003-tu55	u	6	0.11622021079128156	330.18961292666353	750.2058088969592
M05-01-003-tu55	u	7	0.13559024592316182	330.0957086523408	726.9300598101188
M05-01-003-tu55	u	8	0.1549602810550421	334.1294582205819	724.7191170769959
M05-01-003-tu55	u	9	0.17433031618692235	335.41091361204064	726.3476220483826
M05-01-003-tu55	u	10	0.19370035131880262	--undefined--	--undefined--
M05-01-003-tu55	u	11	0.21307038645068288	--undefined--	--undefined--
M05-01-003-tu55	u	target	0.10529159174800284	328.4713021027084	771.446672762354
M05-01-004-u55	u	1	0.023938983324081974	--undefined--	--undefined--
M05-01-004-u55	u	2	0.04787796664816395	331.4249075200351	639.3375727329152
